event_id,country_code,country_name,event_name,event_category,event_subcategory,event_start_date,event_end_date,event_year,event_date_precision,indicator_group,indicator_slug,indicator_name,indicator_unit,indicator_source,previous_year,event_year_value,next_year,previous_year_value,next_year_value,change_from_previous_year,change_to_next_year,previous_year_z_score,event_year_z_score,next_year_z_score,z_change_from_previous_year,z_change_to_next_year
BRA_2022_10_30,BRA,Brazil,Eleicao Lula,politics,election,2022-10-30,2022-10-30,2022,day,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2021,79.1023218880378,2023,85.011503676948,83.0317498523499,-5.909181788910189,3.9294279643120973,0.0181441206981385,-0.8346722155710292,-0.2675750302301996,-0.8528163362691678,0.5670971853408296
BRA_2022_10_30,BRA,Brazil,Eleicao Lula,politics,election,2022-10-30,2022-10-30,2022,day,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2021,3.01669435408112,2023,4.7626043797061,3.24165532813583,-1.7459100256249798,0.2249609740547096,1.2642931765429608,0.61610294590743,0.6996224305981247,-0.6481902306355308,0.0835194846906947
BRA_2022_10_30,BRA,Brazil,Eleicao Lula,politics,election,2022-10-30,2022-10-30,2022,day,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2021,9281.33282136864,2023,7972.53696080695,10377.5897719195,1308.7958605616896,1096.25695055086,-1.1327118049442912,0.1367042494341069,1.1999763873486773,1.269416054378398,1.0632721379145704
BRA_2022_10_30,BRA,Brazil,Eleicao Lula,politics,election,2022-10-30,2022-10-30,2022,day,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2021,9.28010608956872,2023,8.30165975585673,4.59356282283203,0.9784463337119895,-4.68654326673669,1.1882856982478889,1.600629560334288,-0.3744070705557272,0.41234386208639906,-1.9750366308900151
BRA_2022_10_30,BRA,Brazil,Eleicao Lula,politics,election,2022-10-30,2022-10-30,2022,day,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2021,9.231,2023,13.158,7.947,-3.9269999999999996,-1.2839999999999998,0.9780562972662746,-0.4913293255060813,-0.9717701555645752,-1.4693856227723558,-0.4804408300584939
BRA_2022_12_09,BRA,Brazil,Anuncio de Fernando Haddad na Fazenda,economy,economic_policy,2022-12-09,2022-12-09,2022,day,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2021,79.1023218880378,2023,85.011503676948,83.0317498523499,-5.909181788910189,3.9294279643120973,0.0181441206981385,-0.8346722155710292,-0.2675750302301996,-0.8528163362691678,0.5670971853408296
BRA_2022_12_09,BRA,Brazil,Anuncio de Fernando Haddad na Fazenda,economy,economic_policy,2022-12-09,2022-12-09,2022,day,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2021,3.01669435408112,2023,4.7626043797061,3.24165532813583,-1.7459100256249798,0.2249609740547096,1.2642931765429608,0.61610294590743,0.6996224305981247,-0.6481902306355308,0.0835194846906947
BRA_2022_12_09,BRA,Brazil,Anuncio de Fernando Haddad na Fazenda,economy,economic_policy,2022-12-09,2022-12-09,2022,day,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2021,9281.33282136864,2023,7972.53696080695,10377.5897719195,1308.7958605616896,1096.25695055086,-1.1327118049442912,0.1367042494341069,1.1999763873486773,1.269416054378398,1.0632721379145704
BRA_2022_12_09,BRA,Brazil,Anuncio de Fernando Haddad na Fazenda,economy,economic_policy,2022-12-09,2022-12-09,2022,day,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2021,9.28010608956872,2023,8.30165975585673,4.59356282283203,0.9784463337119895,-4.68654326673669,1.1882856982478889,1.600629560334288,-0.3744070705557272,0.41234386208639906,-1.9750366308900151
BRA_2022_12_09,BRA,Brazil,Anuncio de Fernando Haddad na Fazenda,economy,economic_policy,2022-12-09,2022-12-09,2022,day,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2021,9.231,2023,13.158,7.947,-3.9269999999999996,-1.2839999999999998,0.9780562972662746,-0.4913293255060813,-0.9717701555645752,-1.4693856227723558,-0.4804408300584939
BRA_2022_12_21,BRA,Brazil,Aprovacao da PEC da Transicao,economy,fiscal,2022-12-21,2022-12-21,2022,day,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2021,79.1023218880378,2023,85.011503676948,83.0317498523499,-5.909181788910189,3.9294279643120973,0.0181441206981385,-0.8346722155710292,-0.2675750302301996,-0.8528163362691678,0.5670971853408296
BRA_2022_12_21,BRA,Brazil,Aprovacao da PEC da Transicao,economy,fiscal,2022-12-21,2022-12-21,2022,day,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2021,3.01669435408112,2023,4.7626043797061,3.24165532813583,-1.7459100256249798,0.2249609740547096,1.2642931765429608,0.61610294590743,0.6996224305981247,-0.6481902306355308,0.0835194846906947
BRA_2022_12_21,BRA,Brazil,Aprovacao da PEC da Transicao,economy,fiscal,2022-12-21,2022-12-21,2022,day,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2021,9281.33282136864,2023,7972.53696080695,10377.5897719195,1308.7958605616896,1096.25695055086,-1.1327118049442912,0.1367042494341069,1.1999763873486773,1.269416054378398,1.0632721379145704
BRA_2022_12_21,BRA,Brazil,Aprovacao da PEC da Transicao,economy,fiscal,2022-12-21,2022-12-21,2022,day,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2021,9.28010608956872,2023,8.30165975585673,4.59356282283203,0.9784463337119895,-4.68654326673669,1.1882856982478889,1.600629560334288,-0.3744070705557272,0.41234386208639906,-1.9750366308900151
BRA_2022_12_21,BRA,Brazil,Aprovacao da PEC da Transicao,economy,fiscal,2022-12-21,2022-12-21,2022,day,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2021,9.231,2023,13.158,7.947,-3.9269999999999996,-1.2839999999999998,0.9780562972662746,-0.4913293255060813,-0.9717701555645752,-1.4693856227723558,-0.4804408300584939
BRA_2023_01_08,BRA,Brazil,Atos de 8 de janeiro,politics,institutional_crisis,2023-01-08,2023-01-08,2023,day,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2022,83.0317498523499,2024,79.1023218880378,81.8554431189056,3.9294279643120973,-1.1763067334443065,-0.8346722155710292,-0.2675750302301996,-0.4373402590859762,0.5670971853408296,-0.1697652288557766
BRA_2023_01_08,BRA,Brazil,Atos de 8 de janeiro,politics,institutional_crisis,2023-01-08,2023-01-08,2023,day,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2022,3.24165532813583,2024,3.01669435408112,3.41931516597739,0.2249609740547096,0.17765983784156036,0.61610294590743,0.6996224305981247,0.7655807959061933,0.0835194846906947,0.06595836530806864
BRA_2023_01_08,BRA,Brazil,Atos de 8 de janeiro,politics,institutional_crisis,2023-01-08,2023-01-08,2023,day,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2022,10377.5897719195,2024,9281.33282136864,10310.5488778166,1096.25695055086,-67.04089410289998,0.1367042494341069,1.1999763873486773,1.1349526584093297,1.0632721379145704,-0.0650237289393476
BRA_2023_01_08,BRA,Brazil,Atos de 8 de janeiro,politics,institutional_crisis,2023-01-08,2023-01-08,2023,day,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2022,4.59356282283203,2024,9.28010608956872,4.36746407652336,-4.68654326673669,-0.22609874630867033,1.600629560334288,-0.3744070705557272,-0.4696912236600842,-1.9750366308900151,-0.095284153104357
BRA_2023_01_08,BRA,Brazil,Atos de 8 de janeiro,politics,institutional_crisis,2023-01-08,2023-01-08,2023,day,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2022,7.947,2024,9.231,6.801,-1.2839999999999998,-1.146,-0.4913293255060813,-0.9717701555645752,-1.4005748216448195,-0.4804408300584939,-0.42880466608024426
BRA_2023_03_30,BRA,Brazil,Apresentacao do novo arcabouco fiscal,economy,fiscal,2023-03-30,2023-03-30,2023,day,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2022,83.0317498523499,2024,79.1023218880378,81.8554431189056,3.9294279643120973,-1.1763067334443065,-0.8346722155710292,-0.2675750302301996,-0.4373402590859762,0.5670971853408296,-0.1697652288557766
BRA_2023_03_30,BRA,Brazil,Apresentacao do novo arcabouco fiscal,economy,fiscal,2023-03-30,2023-03-30,2023,day,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2022,3.24165532813583,2024,3.01669435408112,3.41931516597739,0.2249609740547096,0.17765983784156036,0.61610294590743,0.6996224305981247,0.7655807959061933,0.0835194846906947,0.06595836530806864
BRA_2023_03_30,BRA,Brazil,Apresentacao do novo arcabouco fiscal,economy,fiscal,2023-03-30,2023-03-30,2023,day,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2022,10377.5897719195,2024,9281.33282136864,10310.5488778166,1096.25695055086,-67.04089410289998,0.1367042494341069,1.1999763873486773,1.1349526584093297,1.0632721379145704,-0.0650237289393476
BRA_2023_03_30,BRA,Brazil,Apresentacao do novo arcabouco fiscal,economy,fiscal,2023-03-30,2023-03-30,2023,day,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2022,4.59356282283203,2024,9.28010608956872,4.36746407652336,-4.68654326673669,-0.22609874630867033,1.600629560334288,-0.3744070705557272,-0.4696912236600842,-1.9750366308900151,-0.095284153104357
BRA_2023_03_30,BRA,Brazil,Apresentacao do novo arcabouco fiscal,economy,fiscal,2023-03-30,2023-03-30,2023,day,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2022,7.947,2024,9.231,6.801,-1.2839999999999998,-1.146,-0.4913293255060813,-0.9717701555645752,-1.4005748216448195,-0.4804408300584939,-0.42880466608024426
BRA_2023_05_16,BRA,Brazil,Mudanca na politica de precos da Petrobras,economy,energy,2023-05-16,2023-05-16,2023,day,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2022,83.0317498523499,2024,79.1023218880378,81.8554431189056,3.9294279643120973,-1.1763067334443065,-0.8346722155710292,-0.2675750302301996,-0.4373402590859762,0.5670971853408296,-0.1697652288557766
BRA_2023_05_16,BRA,Brazil,Mudanca na politica de precos da Petrobras,economy,energy,2023-05-16,2023-05-16,2023,day,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2022,3.24165532813583,2024,3.01669435408112,3.41931516597739,0.2249609740547096,0.17765983784156036,0.61610294590743,0.6996224305981247,0.7655807959061933,0.0835194846906947,0.06595836530806864
BRA_2023_05_16,BRA,Brazil,Mudanca na politica de precos da Petrobras,economy,energy,2023-05-16,2023-05-16,2023,day,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2022,10377.5897719195,2024,9281.33282136864,10310.5488778166,1096.25695055086,-67.04089410289998,0.1367042494341069,1.1999763873486773,1.1349526584093297,1.0632721379145704,-0.0650237289393476
BRA_2023_05_16,BRA,Brazil,Mudanca na politica de precos da Petrobras,economy,energy,2023-05-16,2023-05-16,2023,day,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2022,4.59356282283203,2024,9.28010608956872,4.36746407652336,-4.68654326673669,-0.22609874630867033,1.600629560334288,-0.3744070705557272,-0.4696912236600842,-1.9750366308900151,-0.095284153104357
BRA_2023_05_16,BRA,Brazil,Mudanca na politica de precos da Petrobras,economy,energy,2023-05-16,2023-05-16,2023,day,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2022,7.947,2024,9.231,6.801,-1.2839999999999998,-1.146,-0.4913293255060813,-0.9717701555645752,-1.4005748216448195,-0.4804408300584939,-0.42880466608024426
BRA_2023_08_02,BRA,Brazil,Inicio do ciclo de corte da Selic de 2023,economy,monetary_policy,2023-08-02,2023-08-02,2023,day,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2022,83.0317498523499,2024,79.1023218880378,81.8554431189056,3.9294279643120973,-1.1763067334443065,-0.8346722155710292,-0.2675750302301996,-0.4373402590859762,0.5670971853408296,-0.1697652288557766
BRA_2023_08_02,BRA,Brazil,Inicio do ciclo de corte da Selic de 2023,economy,monetary_policy,2023-08-02,2023-08-02,2023,day,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2022,3.24165532813583,2024,3.01669435408112,3.41931516597739,0.2249609740547096,0.17765983784156036,0.61610294590743,0.6996224305981247,0.7655807959061933,0.0835194846906947,0.06595836530806864
BRA_2023_08_02,BRA,Brazil,Inicio do ciclo de corte da Selic de 2023,economy,monetary_policy,2023-08-02,2023-08-02,2023,day,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2022,10377.5897719195,2024,9281.33282136864,10310.5488778166,1096.25695055086,-67.04089410289998,0.1367042494341069,1.1999763873486773,1.1349526584093297,1.0632721379145704,-0.0650237289393476
BRA_2023_08_02,BRA,Brazil,Inicio do ciclo de corte da Selic de 2023,economy,monetary_policy,2023-08-02,2023-08-02,2023,day,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2022,4.59356282283203,2024,9.28010608956872,4.36746407652336,-4.68654326673669,-0.22609874630867033,1.600629560334288,-0.3744070705557272,-0.4696912236600842,-1.9750366308900151,-0.095284153104357
BRA_2023_08_02,BRA,Brazil,Inicio do ciclo de corte da Selic de 2023,economy,monetary_policy,2023-08-02,2023-08-02,2023,day,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2022,7.947,2024,9.231,6.801,-1.2839999999999998,-1.146,-0.4913293255060813,-0.9717701555645752,-1.4005748216448195,-0.4804408300584939,-0.42880466608024426
BRA_2023_08_31,BRA,Brazil,Novo arcabouco fiscal,economy,fiscal,2023-08-31,2023-08-31,2023,day,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2022,83.0317498523499,2024,79.1023218880378,81.8554431189056,3.9294279643120973,-1.1763067334443065,-0.8346722155710292,-0.2675750302301996,-0.4373402590859762,0.5670971853408296,-0.1697652288557766
BRA_2023_08_31,BRA,Brazil,Novo arcabouco fiscal,economy,fiscal,2023-08-31,2023-08-31,2023,day,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2022,3.24165532813583,2024,3.01669435408112,3.41931516597739,0.2249609740547096,0.17765983784156036,0.61610294590743,0.6996224305981247,0.7655807959061933,0.0835194846906947,0.06595836530806864
BRA_2023_08_31,BRA,Brazil,Novo arcabouco fiscal,economy,fiscal,2023-08-31,2023-08-31,2023,day,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2022,10377.5897719195,2024,9281.33282136864,10310.5488778166,1096.25695055086,-67.04089410289998,0.1367042494341069,1.1999763873486773,1.1349526584093297,1.0632721379145704,-0.0650237289393476
BRA_2023_08_31,BRA,Brazil,Novo arcabouco fiscal,economy,fiscal,2023-08-31,2023-08-31,2023,day,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2022,4.59356282283203,2024,9.28010608956872,4.36746407652336,-4.68654326673669,-0.22609874630867033,1.600629560334288,-0.3744070705557272,-0.4696912236600842,-1.9750366308900151,-0.095284153104357
BRA_2023_08_31,BRA,Brazil,Novo arcabouco fiscal,economy,fiscal,2023-08-31,2023-08-31,2023,day,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2022,7.947,2024,9.231,6.801,-1.2839999999999998,-1.146,-0.4913293255060813,-0.9717701555645752,-1.4005748216448195,-0.4804408300584939,-0.42880466608024426
BRA_2023_12_20,BRA,Brazil,Promulgacao da reforma tributaria,economy,fiscal,2023-12-20,2023-12-20,2023,day,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2022,83.0317498523499,2024,79.1023218880378,81.8554431189056,3.9294279643120973,-1.1763067334443065,-0.8346722155710292,-0.2675750302301996,-0.4373402590859762,0.5670971853408296,-0.1697652288557766
BRA_2023_12_20,BRA,Brazil,Promulgacao da reforma tributaria,economy,fiscal,2023-12-20,2023-12-20,2023,day,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2022,3.24165532813583,2024,3.01669435408112,3.41931516597739,0.2249609740547096,0.17765983784156036,0.61610294590743,0.6996224305981247,0.7655807959061933,0.0835194846906947,0.06595836530806864
BRA_2023_12_20,BRA,Brazil,Promulgacao da reforma tributaria,economy,fiscal,2023-12-20,2023-12-20,2023,day,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2022,10377.5897719195,2024,9281.33282136864,10310.5488778166,1096.25695055086,-67.04089410289998,0.1367042494341069,1.1999763873486773,1.1349526584093297,1.0632721379145704,-0.0650237289393476
BRA_2023_12_20,BRA,Brazil,Promulgacao da reforma tributaria,economy,fiscal,2023-12-20,2023-12-20,2023,day,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2022,4.59356282283203,2024,9.28010608956872,4.36746407652336,-4.68654326673669,-0.22609874630867033,1.600629560334288,-0.3744070705557272,-0.4696912236600842,-1.9750366308900151,-0.095284153104357
BRA_2023_12_20,BRA,Brazil,Promulgacao da reforma tributaria,economy,fiscal,2023-12-20,2023-12-20,2023,day,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2022,7.947,2024,9.231,6.801,-1.2839999999999998,-1.146,-0.4913293255060813,-0.9717701555645752,-1.4005748216448195,-0.4804408300584939,-0.42880466608024426
BRA_2024_09_18,BRA,Brazil,Retomada do ciclo de alta da Selic,economy,monetary_policy,2024-09-18,2024-09-18,2024,day,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2023,81.8554431189056,2025,83.0317498523499,,-1.1763067334443065,,-0.2675750302301996,-0.4373402590859762,,-0.1697652288557766,
BRA_2024_09_18,BRA,Brazil,Retomada do ciclo de alta da Selic,economy,monetary_policy,2024-09-18,2024-09-18,2024,day,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2023,3.41931516597739,2025,3.24165532813583,,0.17765983784156036,,0.6996224305981247,0.7655807959061933,,0.06595836530806864,
BRA_2024_09_18,BRA,Brazil,Retomada do ciclo de alta da Selic,economy,monetary_policy,2024-09-18,2024-09-18,2024,day,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2023,10310.5488778166,2025,10377.5897719195,,-67.04089410289998,,1.1999763873486773,1.1349526584093297,,-0.0650237289393476,
BRA_2024_09_18,BRA,Brazil,Retomada do ciclo de alta da Selic,economy,monetary_policy,2024-09-18,2024-09-18,2024,day,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2023,4.36746407652336,2025,4.59356282283203,,-0.22609874630867033,,-0.3744070705557272,-0.4696912236600842,,-0.095284153104357,
BRA_2024_09_18,BRA,Brazil,Retomada do ciclo de alta da Selic,economy,monetary_policy,2024-09-18,2024-09-18,2024,day,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2023,6.801,2025,7.947,5.97,-1.146,-0.8310000000000004,-0.9717701555645752,-1.4005748216448195,-1.7115143308181908,-0.42880466608024426,-0.3109395091733713
BRA_2024_10,BRA,Brazil,Eleicoes municipais,politics,election,2024-10-01,2024-10-31,2024,month,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2023,81.8554431189056,2025,83.0317498523499,,-1.1763067334443065,,-0.2675750302301996,-0.4373402590859762,,-0.1697652288557766,
BRA_2024_10,BRA,Brazil,Eleicoes municipais,politics,election,2024-10-01,2024-10-31,2024,month,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2023,3.41931516597739,2025,3.24165532813583,,0.17765983784156036,,0.6996224305981247,0.7655807959061933,,0.06595836530806864,
BRA_2024_10,BRA,Brazil,Eleicoes municipais,politics,election,2024-10-01,2024-10-31,2024,month,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2023,10310.5488778166,2025,10377.5897719195,,-67.04089410289998,,1.1999763873486773,1.1349526584093297,,-0.0650237289393476,
BRA_2024_10,BRA,Brazil,Eleicoes municipais,politics,election,2024-10-01,2024-10-31,2024,month,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2023,4.36746407652336,2025,4.59356282283203,,-0.22609874630867033,,-0.3744070705557272,-0.4696912236600842,,-0.095284153104357,
BRA_2024_10,BRA,Brazil,Eleicoes municipais,politics,election,2024-10-01,2024-10-31,2024,month,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2023,6.801,2025,7.947,5.97,-1.146,-0.8310000000000004,-0.9717701555645752,-1.4005748216448195,-1.7115143308181908,-0.42880466608024426,-0.3109395091733713
BRA_2025_2026,BRA,Brazil,Cenario fiscal juros inflacao e crescimento,economy,macroeconomy,2025-01-01,2026-12-31,2025,year_range,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2024,5.97,2026,6.801,,-0.8310000000000004,,-1.4005748216448195,-1.7115143308181908,,-0.3109395091733713,
USA_2016_11_08,USA,United States,Eleicao Trump,politics,election,2016-11-08,2016-11-08,2016,day,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2015,98.6931939368279,2017,,97.8800564031882,,-0.81313753363969,,-1.1164732726369122,-1.1943913115209612,,-0.07791803888404902
USA_2016_11_08,USA,United States,Eleicao Trump,politics,election,2016-11-08,2016-11-08,2016,day,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2015,1.81945147788167,2017,,2.45762229852507,,0.6381708206434002,,-0.3107963265202182,0.0115758041442713,,0.3223721306644895
USA_2016_11_08,USA,United States,Eleicao Trump,politics,election,2016-11-08,2016-11-08,2016,day,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2015,57638.1018367192,2017,,59635.0984397965,,1996.9966030772994,,-1.2353557305030096,-1.0170824566448229,,0.21827327385818673
USA_2016_11_08,USA,United States,Eleicao Trump,politics,election,2016-11-08,2016-11-08,2016,day,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2015,1.26158320570536,2017,,2.13011000365961,,0.8685267979542501,,-0.941541913656142,-0.5159322172069228,,0.4256096964492192
USA_2016_11_08,USA,United States,Eleicao Trump,politics,election,2016-11-08,2016-11-08,2016,day,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2015,4.869,2017,,4.355,,-0.5139999999999993,,0.2340628429841511,-0.1684406742251283,,-0.40250351720927935
USA_2016_12_14,USA,United States,Alta de juros do Fed apos eleicao Trump,economy,monetary_policy,2016-12-14,2016-12-14,2016,day,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2015,98.6931939368279,2017,,97.8800564031882,,-0.81313753363969,,-1.1164732726369122,-1.1943913115209612,,-0.07791803888404902
USA_2016_12_14,USA,United States,Alta de juros do Fed apos eleicao Trump,economy,monetary_policy,2016-12-14,2016-12-14,2016,day,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2015,1.81945147788167,2017,,2.45762229852507,,0.6381708206434002,,-0.3107963265202182,0.0115758041442713,,0.3223721306644895
USA_2016_12_14,USA,United States,Alta de juros do Fed apos eleicao Trump,economy,monetary_policy,2016-12-14,2016-12-14,2016,day,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2015,57638.1018367192,2017,,59635.0984397965,,1996.9966030772994,,-1.2353557305030096,-1.0170824566448229,,0.21827327385818673
USA_2016_12_14,USA,United States,Alta de juros do Fed apos eleicao Trump,economy,monetary_policy,2016-12-14,2016-12-14,2016,day,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2015,1.26158320570536,2017,,2.13011000365961,,0.8685267979542501,,-0.941541913656142,-0.5159322172069228,,0.4256096964492192
USA_2016_12_14,USA,United States,Alta de juros do Fed apos eleicao Trump,economy,monetary_policy,2016-12-14,2016-12-14,2016,day,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2015,4.869,2017,,4.355,,-0.5139999999999993,,0.2340628429841511,-0.1684406742251283,,-0.40250351720927935
USA_2017_03_15,USA,United States,Fed acelera ciclo de alta de juros,economy,monetary_policy,2017-03-15,2017-03-15,2017,day,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2016,97.8800564031882,2018,98.6931939368279,99.2223695206525,-0.81313753363969,1.3423131174643004,-1.1164732726369122,-1.1943913115209612,-1.0657655854239323,-0.07791803888404902,0.12862572609702894
USA_2017_03_15,USA,United States,Fed acelera ciclo de alta de juros,economy,monetary_policy,2017-03-15,2017-03-15,2017,day,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2016,2.45762229852507,2018,1.81945147788167,2.96650506901305,0.6381708206434002,0.5088827704879799,-0.3107963265202182,0.0115758041442713,0.2686380477850328,0.3223721306644895,0.2570622436407615
USA_2017_03_15,USA,United States,Fed acelera ciclo de alta de juros,economy,monetary_policy,2017-03-15,2017-03-15,2017,day,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2016,59635.0984397965,2018,57638.1018367192,62499.8744390068,1996.9966030772994,2864.775999210302,-1.2353557305030096,-1.0170824566448229,-0.7039602233598885,0.21827327385818673,0.3131222332849344
USA_2017_03_15,USA,United States,Fed acelera ciclo de alta de juros,economy,monetary_policy,2017-03-15,2017-03-15,2017,day,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2016,2.13011000365961,2018,1.26158320570536,2.44258329692817,0.8685267979542501,0.3124732932685599,-0.941541913656142,-0.5159322172069228,-0.3628089470789641,0.4256096964492192,0.15312327012795873
USA_2017_03_15,USA,United States,Fed acelera ciclo de alta de juros,economy,monetary_policy,2017-03-15,2017-03-15,2017,day,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2016,4.355,2018,4.869,3.896,-0.5139999999999993,-0.4590000000000005,0.2340628429841511,-0.1684406742251283,-0.5278747489314702,-0.40250351720927935,-0.3594340747063419
USA_2017_12_22,USA,United States,Tax Cuts and Jobs Act,economy,fiscal,2017-12-22,2017-12-22,2017,day,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2016,97.8800564031882,2018,98.6931939368279,99.2223695206525,-0.81313753363969,1.3423131174643004,-1.1164732726369122,-1.1943913115209612,-1.0657655854239323,-0.07791803888404902,0.12862572609702894
USA_2017_12_22,USA,United States,Tax Cuts and Jobs Act,economy,fiscal,2017-12-22,2017-12-22,2017,day,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2016,2.45762229852507,2018,1.81945147788167,2.96650506901305,0.6381708206434002,0.5088827704879799,-0.3107963265202182,0.0115758041442713,0.2686380477850328,0.3223721306644895,0.2570622436407615
